"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"GA","Gujarat","14","20","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","495","GEN","47516","","Gondal","GEN","","5","","1.04","yes","0","0","2.04","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","21","2004","","0","3","1","DR. KATHIRIA VALLABHBHAI R","M","BJP","33519","GEN","56444","","Jetpur","GEN","","5","","59.38","no","14434","25.57","2.17","GEGJ65979","National Party","1605","","4","BJP","1605","RAJKOT","TRUE","TRUE","4","FALSE","TRUE","TRUE","","","RAJKOT","4","1","Graduate Professional","Other","","",""
"GA","Gujarat","14","21","2004","","0","3","2","BALVANTBHAI BACHUBHAI MA","M","NCP","19085","GEN","56444","","Jetpur","GEN","","5","","33.81","no","17390","30.81","2.17","GEGJ37261","State-based Party","5792","","4","INC","3482","PORBANDAR","FALSE","FALSE","1","TRUE","FALSE","TRUE","","","RAJKOT","4","2","","","","",""
"GA","Gujarat","14","21","2004","","0","3","3","MULTANI SUBHANBHAI POPAT","M","IND","1695","GEN","56444","","Jetpur","GEN","","5","","3","yes","216","0.38","2.17","AEGJ10550","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","4","","","","",""
"GA","Gujarat","14","21","2004","","0","3","4","KARANABHAI MALDHARI","M","BSP","1479","GEN","56444","","Jetpur","GEN","","5","","2.62","yes","813","1.44","2.17","GEGJ75624","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","3","","","","",""
"GA","Gujarat","14","21","2004","","0","3","5","DALABHAI RAGHAVJIBHAI LOR","M","IND","666","GEN","56444","","Jetpur","GEN","","5","","1.18","yes","0","0","2.17","GEGJ75627","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","RAJKOT","4","5","","","","",""
"GA","Gujarat","14","22","2004","","0","3","1","RADADIYA VITHALBHAI HANSR","M","INC","47198","GEN","75308","","Dhoraji","GEN","","7","","62.67","no","24661","32.75","2.08","GEGJ75634","National Party","3482","","3","INC","3482","RAJKOT","FALSE","TRUE","0","FALSE","FALSE","TRUE","","","PORBANDAR","5","2","","","","",""
"GA","Gujarat","14","22","2004","","0","3","2","PATEL HARILAL MADHAVJIBHA","M","BJP","22537","GEN","75308","","Dhoraji","GEN","","7","","29.93","no","20945","27.81","2.08","GEGJ84168","National Party","1605","","2","BJP","1605","PORBANDAR","TRUE","TRUE","2","FALSE","FALSE","FALSE","","","PORBANDAR","5","1","8th Pass","Other","","",""
"GA","Gujarat","14","22","2004","","0","3","3","MAVANI AJAYBHAI VRUJLAL","M","IND","1592","GEN","75308","","Dhoraji","GEN","","7","","2.11","yes","71","0.09","2.08","GEGJ75633","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","3","","","","",""
"GA","Gujarat","14","22","2004","","0","3","4","TUKADIYA GORDHAN RAJABH","M","IND","1521","GEN","75308","","Dhoraji","GEN","","7","","2.02","yes","250","0.33","2.08","GEGJ75632","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","4","","","","",""
"GA","Gujarat","14","22","2004","","0","3","5","BHUTIYA KESHAVBHAI AEBHA","M","BSP","1271","GEN","75308","","Dhoraji","GEN","","7","","1.69","yes","520","0.69","2.08","GEGJ75630","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","5","","","","",""
"GA","Gujarat","14","22","2004","","0","3","6","BANDIYA MADHUBHAI MEGHA","M","IND","751","GEN","75308","","Dhoraji","GEN","","7","","1","yes","313","0.42","2.08","GEGJ75628","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","6","","","","",""
"GA","Gujarat","14","22","2004","","0","3","7","MANSUKHBHAI SUNDARJI DHO","M","IND","438","GEN","75308","","Dhoraji","GEN","","7","","0.58","yes","0","0","2.08","GEGJ75629","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","7","","","","",""
"GA","Gujarat","14","23","2004","","0","3","1","RADADIYA VITHALBHAI HANSR","M","INC","39365","GEN","71619","","Upleta","GEN","","7","","54.96","no","12318","17.2","2.27","GEGJ75634","National Party","3482","","3","INC","3482","RAJKOT","FALSE","TRUE","0","FALSE","FALSE","TRUE","","","PORBANDAR","5","2","","","","",""
"GA","Gujarat","14","23","2004","","0","3","2","PATEL HARILAL MADHAVJIBHA","M","BJP","27047","GEN","71619","","Upleta","GEN","","7","","37.77","no","25179","35.16","2.27","GEGJ84168","National Party","1605","","2","BJP","1605","PORBANDAR","TRUE","TRUE","2","FALSE","FALSE","FALSE","","","PORBANDAR","5","1","8th Pass","Other","","",""
"GA","Gujarat","14","23","2004","","0","3","3","MAVANI AJAYBHAI VRUJLAL","M","IND","1868","GEN","71619","","Upleta","GEN","","7","","2.61","yes","480","0.67","2.27","GEGJ75633","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","3","","","","",""
"GA","Gujarat","14","23","2004","","0","3","4","TUKADIYA GORDHAN RAJABH","M","IND","1388","GEN","71619","","Upleta","GEN","","7","","1.94","yes","584","0.82","2.27","GEGJ75632","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","4","","","","",""
"GA","Gujarat","14","23","2004","","0","3","5","BHUTIYA KESHAVBHAI AEBHA","M","BSP","804","GEN","71619","","Upleta","GEN","","7","","1.12","yes","90","0.13","2.27","GEGJ75630","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","5","","","","",""
"GA","Gujarat","14","23","2004","","0","3","6","BANDIYA MADHUBHAI MEGHA","M","IND","714","GEN","71619","","Upleta","GEN","","7","","1","yes","281","0.39","2.27","GEGJ75628","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","6","","","","",""
"GA","Gujarat","14","23","2004","","0","3","7","MANSUKHBHAI SUNDARJI DHO","M","IND","433","GEN","71619","","Upleta","GEN","","7","","0.6","yes","0","0","2.27","GEGJ75629","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","7","","","","",""
"GA","Gujarat","14","24","2004","","0","3","1","KORADIA CHANDRESHBHAI VA","M","BJP","30798","GEN","63220","","Jodiya","GEN","","10","","48.72","no","3174","5.02","2.33","GEGJ43716","National Party","1605","","6","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","JAMNAGAR","3","2","","","","",""
"GA","Gujarat","14","24","2004","","0","3","2","AHIR VIKRAMBHAI ARJANBHAI","M","INC","27624","GEN","63220","","Jodiya","GEN","","10","","43.7","no","25616","40.52","2.33","GEGJ75617","National Party","3482","","1","","","","","","1","FALSE","FALSE","FALSE","","","JAMNAGAR","3","1","Graduate","Other","","",""
"GA","Gujarat","14","24","2004","","0","3","3","HIGLA KALABHAI ANANDBHAI","M","IND","2008","SC","63220","","Jodiya","GEN","","10","","3.18","yes","1167","1.85","2.33","GEGJ75620","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","3","","","","",""
"GA","Gujarat","14","24","2004","","0","3","4","KUNGDA JUSAB SIDIK","M","BSP","841","GEN","63220","","Jodiya","GEN","","10","","1.33","yes","140","0.22","2.33","GEGJ75621","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","4","","","","",""
"GA","Gujarat","14","24","2004","","0","3","5","VYAS RAJESH SHIVSHANKER","M","IND","701","GEN","63220","","Jodiya","GEN","","10","","1.11","yes","390","0.62","2.33","GEGJ75618","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","5","","","","",""
"GA","Gujarat","14","24","2004","","0","3","6","CHAVDA DEVAYAT JIVABHAI","M","IND","311","GEN","63220","","Jodiya","GEN","","10","","0.49","yes","26","0.04","2.33","GEGJ75613","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","7","","","","",""
"GA","Gujarat","14","24","2004","","0","3","7","BHOKAL KASAM ABUBHAI","M","IND","285","GEN","63220","","Jodiya","GEN","","10","","0.45","yes","50","0.08","2.33","GEGJ75616","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","6","","","","",""
"GA","Gujarat","14","24","2004","","0","3","8","JOGEL MANILAL DEVJIBHAI","M","IND","235","SC","63220","","Jodiya","GEN","","10","","0.37","yes","25","0.04","2.33","GEGJ75619","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","10","","","","",""
"GA","Gujarat","14","24","2004","","0","3","9","TRIVEDI PIYUSH NAVNITRAI","M","IND","210","GEN","63220","","Jodiya","GEN","","10","","0.33","yes","3","0","2.33","GEGJ75615","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","9","","","","",""
"GA","Gujarat","14","24","2004","","0","3","10","PARMAR NARSHIBHAI BHOJAB","M","IND","207","SC","63220","","Jodiya","GEN","","10","","0.33","yes","0","0","2.33","GEGJ75614","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","8","","","","",""
"GA","Gujarat","14","25","2004","","0","3","1","AHIR VIKRAMBHAI ARJANBHAI","M","INC","23562","GEN","45603","","Jamnagar","GEN","","10","","51.67","no","2897","6.35","2.08","GEGJ75617","National Party","3482","","1","","","","","","1","FALSE","FALSE","FALSE","","","JAMNAGAR","3","1","Graduate","Other","","",""
"GA","Gujarat","14","25","2004","","0","3","2","KORADIA CHANDRESHBHAI VA","M","BJP","20665","GEN","45603","","Jamnagar","GEN","","10","","45.32","no","20037","43.94","2.08","GEGJ43716","National Party","1605","","6","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","JAMNAGAR","3","2","","","","",""
"GA","Gujarat","14","25","2004","","0","3","3","HIGLA KALABHAI ANANDBHAI","M","IND","628","SC","45603","","Jamnagar","GEN","","10","","1.38","yes","392","0.86","2.08","GEGJ75620","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","3","","","","",""
"GA","Gujarat","14","25","2004","","0","3","4","KUNGDA JUSAB SIDIK","M","BSP","236","GEN","45603","","Jamnagar","GEN","","10","","0.52","yes","84","0.18","2.08","GEGJ75621","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","4","","","","",""
"GA","Gujarat","14","25","2004","","0","3","5","VYAS RAJESH SHIVSHANKER","M","IND","152","GEN","45603","","Jamnagar","GEN","","10","","0.33","yes","64","0.14","2.08","GEGJ75618","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","5","","","","",""
"GA","Gujarat","14","25","2004","","0","3","6","BHOKAL KASAM ABUBHAI","M","IND","88","GEN","45603","","Jamnagar","GEN","","10","","0.19","yes","9","0.02","2.08","GEGJ75616","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","6","","","","",""
"GA","Gujarat","14","25","2004","","0","3","7","TRIVEDI PIYUSH NAVNITRAI","M","IND","79","GEN","45603","","Jamnagar","GEN","","10","","0.17","yes","11","0.02","2.08","GEGJ75615","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","9","","","","",""
"GA","Gujarat","14","25","2004","","0","3","8","PARMAR NARSHIBHAI BHOJAB","M","IND","68","SC","45603","","Jamnagar","GEN","","10","","0.15","yes","3","0.01","2.08","GEGJ75614","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","8","","","","",""
"GA","Gujarat","14","25","2004","","0","3","9","JOGEL MANILAL DEVJIBHAI","M","IND","65","SC","45603","","Jamnagar","GEN","","10","","0.14","yes","5","0.01","2.08","GEGJ75619","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","10","","","","",""
"GA","Gujarat","14","25","2004","","0","3","10","CHAVDA DEVAYAT JIVABHAI","M","IND","60","GEN","45603","","Jamnagar","GEN","","10","","0.13","yes","0","0","2.08","GEGJ75613","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","7","","","","",""
"GA","Gujarat","14","26","2004","","0","3","1","AHIR VIKRAMBHAI ARJANBHAI","M","INC","45104","GEN","91208","","Jamnagar Rural","GEN","","10","","49.45","no","4790","5.25","2.27","GEGJ75617","National Party","3482","","1","","","","","","1","FALSE","FALSE","FALSE","","","JAMNAGAR","3","1","Graduate","Other","","",""
"GA","Gujarat","14","26","2004","","0","3","2","KORADIA CHANDRESHBHAI VA","M","BJP","40314","GEN","91208","","Jamnagar Rural","GEN","","10","","44.2","no","38020","41.68","2.27","GEGJ43716","National Party","1605","","6","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","JAMNAGAR","3","2","","","","",""
"GA","Gujarat","14","26","2004","","0","3","3","HIGLA KALABHAI ANANDBHAI","M","IND","2294","SC","91208","","Jamnagar Rural","GEN","","10","","2.52","yes","1057","1.16","2.27","GEGJ75620","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","3","","","","",""
"GA","Gujarat","14","26","2004","","0","3","4","KUNGDA JUSAB SIDIK","M","BSP","1237","GEN","91208","","Jamnagar Rural","GEN","","10","","1.36","yes","422","0.46","2.27","GEGJ75621","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","4","","","","",""
"GA","Gujarat","14","26","2004","","0","3","5","BHOKAL KASAM ABUBHAI","M","IND","815","GEN","91208","","Jamnagar Rural","GEN","","10","","0.89","yes","224","0.25","2.27","GEGJ75616","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","6","","","","",""
"GA","Gujarat","14","26","2004","","0","3","6","VYAS RAJESH SHIVSHANKER","M","IND","591","GEN","91208","","Jamnagar Rural","GEN","","10","","0.65","yes","353","0.39","2.27","GEGJ75618","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","5","","","","",""
"GA","Gujarat","14","26","2004","","0","3","7","CHAVDA DEVAYAT JIVABHAI","M","IND","238","GEN","91208","","Jamnagar Rural","GEN","","10","","0.26","yes","10","0.01","2.27","GEGJ75613","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","7","","","","",""
"GA","Gujarat","14","26","2004","","0","3","8","PARMAR NARSHIBHAI BHOJAB","M","IND","228","SC","91208","","Jamnagar Rural","GEN","","10","","0.25","yes","31","0.03","2.27","GEGJ75614","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","8","","","","",""
"GA","Gujarat","14","26","2004","","0","3","9","TRIVEDI PIYUSH NAVNITRAI","M","IND","197","GEN","91208","","Jamnagar Rural","GEN","","10","","0.22","yes","7","0.01","2.27","GEGJ75615","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","9","","","","",""
"GA","Gujarat","14","26","2004","","0","3","10","JOGEL MANILAL DEVJIBHAI","M","IND","190","SC","91208","","Jamnagar Rural","GEN","","10","","0.21","yes","0","0","2.27","GEGJ75619","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","10","","","","",""
"GA","Gujarat","14","27","2004","","0","3","1","KORADIA CHANDRESHBHAI VA","M","BJP","39633","GEN","68201","","Kalawad","GEN","","10","","58.11","no","17023","24.96","2.22","GEGJ43716","National Party","1605","","6","BJP","1605","JAMNAGAR","TRUE","TRUE","5","FALSE","TRUE","TRUE","","","JAMNAGAR","3","2","","","","",""
"GA","Gujarat","14","27","2004","","0","3","2","AHIR VIKRAMBHAI ARJANBHAI","M","INC","22610","GEN","68201","","Kalawad","GEN","","10","","33.15","no","20534","30.11","2.22","GEGJ75617","National Party","3482","","1","","","","","","1","FALSE","FALSE","FALSE","","","JAMNAGAR","3","1","Graduate","Other","","",""
"GA","Gujarat","14","27","2004","","0","3","3","HIGLA KALABHAI ANANDBHAI","M","IND","2076","SC","68201","","Kalawad","GEN","","10","","3.04","yes","578","0.85","2.22","GEGJ75620","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","3","","","","",""
"GA","Gujarat","14","27","2004","","0","3","4","KUNGDA JUSAB SIDIK","M","BSP","1498","GEN","68201","","Kalawad","GEN","","10","","2.2","yes","635","0.93","2.22","GEGJ75621","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","4","","","","",""
"GA","Gujarat","14","27","2004","","0","3","5","VYAS RAJESH SHIVSHANKER","M","IND","863","GEN","68201","","Kalawad","GEN","","10","","1.27","yes","421","0.62","2.22","GEGJ75618","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","5","","","","",""
"GA","Gujarat","14","27","2004","","0","3","6","CHAVDA DEVAYAT JIVABHAI","M","IND","442","GEN","68201","","Kalawad","GEN","","10","","0.65","yes","103","0.15","2.22","GEGJ75613","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","7","","","","",""
"GA","Gujarat","14","27","2004","","0","3","7","BHOKAL KASAM ABUBHAI","M","IND","339","GEN","68201","","Kalawad","GEN","","10","","0.5","yes","72","0.11","2.22","GEGJ75616","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","6","","","","",""
"GA","Gujarat","14","27","2004","","0","3","8","PARMAR NARSHIBHAI BHOJAB","M","IND","267","SC","68201","","Kalawad","GEN","","10","","0.39","yes","30","0.04","2.22","GEGJ75614","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","8","","","","",""
"GA","Gujarat","14","27","2004","","0","3","9","JOGEL MANILAL DEVJIBHAI","M","IND","237","SC","68201","","Kalawad","GEN","","10","","0.35","yes","1","0","2.22","GEGJ75619","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","10","","","","",""
"GA","Gujarat","14","27","2004","","0","3","10","TRIVEDI PIYUSH NAVNITRAI","M","IND","236","GEN","68201","","Kalawad","GEN","","10","","0.35","yes","0","0","2.22","GEGJ75615","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","JAMNAGAR","3","9","","","","",""
"GA","Gujarat","14","28","2004","","0","3","1","PATEL HARILAL MADHAVJIBHA","M","BJP","31195","GEN","66063","","Jamjodhpur","GEN","","7","","47.22","no","2840","4.3","2.5","GEGJ84168","National Party","1605","","2","BJP","1605","PORBANDAR","TRUE","TRUE","2","FALSE","FALSE","FALSE","","","PORBANDAR","5","1","8th Pass","Other","","",""
"GA","Gujarat","14","28","2004","","0","3","2","RADADIYA VITHALBHAI HANSR","M","INC","28355","GEN","66063","","Jamjodhpur","GEN","","7","","42.92","no","25728","38.94","2.5","GEGJ75634","National Party","3482","","3","INC","3482","RAJKOT","FALSE","TRUE","0","FALSE","FALSE","TRUE","","","PORBANDAR","5","2","","","","",""
"GA","Gujarat","14","28","2004","","0","3","3","MAVANI AJAYBHAI VRUJLAL","M","IND","2627","GEN","66063","","Jamjodhpur","GEN","","7","","3.98","yes","1048","1.59","2.5","GEGJ75633","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","3","","","","",""
"GA","Gujarat","14","28","2004","","0","3","4","TUKADIYA GORDHAN RAJABH","M","IND","1579","GEN","66063","","Jamjodhpur","GEN","","7","","2.39","yes","575","0.87","2.5","GEGJ75632","Independents","10809","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","4","","","","",""
"GA","Gujarat","14","28","2004","","0","3","5","BHUTIYA KESHAVBHAI AEBHA","M","BSP","1004","GEN","66063","","Jamjodhpur","GEN","","7","","1.52","yes","321","0.49","2.5","GEGJ75630","State-based Party","16651","","1","","","","","","0","FALSE","FALSE","FALSE","","","PORBANDAR","5","5","","","","",""
